SMILES,T(k),P(Mpa),x1,y1,ESP_max_pos,ESP_max_neg,r_peak,g_peak,SDF_folder,solvent_type
COC(=O)OC,307.84,2.6466,0.3703,0.0013,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,0.4832,0.0757,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,3.1533,0.4322,0.0011,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,0.7395,0.113,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,3.6091,0.4866,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,0.9909,0.1496,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,3.9355,0.5248,0.0008,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,1.3327,0.1984,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,4.3361,0.5719,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,1.7133,0.2494,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,4.8087,0.6254,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,1.9816,0.2855,0.0008,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,5.0551,0.6536,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,307.84,2.2641,0.3211,0.0008,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,310.27,0.863,0.1431,0.9525,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,310.27,1.897,0.3019,0.9818,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,310.27,2.556,0.3919,0.9885,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,310.27,3.19,0.4809,0.9879,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,310.27,3.718,0.5473,0.9907,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,310.27,4.38,0.6273,0.9917,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,310.27,5.547,0.7648,0.993,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,310.27,6.714,0.8867,0.9931,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,310.27,7.246,0.929,0.9934,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,0.277,0.0375,0.0011,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,2.6333,0.3155,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,0.684,0.0911,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,3.2084,0.3763,0.0008,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,1.0298,0.1328,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,3.5851,0.417,0.0011,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,1.3335,0.1696,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,4.04,0.4626,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,1.6121,0.2014,0.0008,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,4.5459,0.5138,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,1.8987,0.2349,0.0012,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,5.107,0.5698,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,317.86,2.2465,0.2741,0.0011,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,320.36,0.827,0.114,0.9388,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,320.36,1.664,0.225,0.9699,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,320.36,2.553,0.3356,0.9778,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,320.36,3.219,0.4144,0.985,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,320.36,4.25,0.5269,0.9881,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,320.36,5.757,0.682,0.9885,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,320.36,7.084,0.8162,0.9888,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,320.36,7.697,0.8597,0.9879,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,320.36,8.14,0.895,0.9866,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,0.5057,0.0581,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,3.088,0.3236,0.0011,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,0.7814,0.0898,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,3.5401,0.3647,0.0011,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,1.0773,0.1215,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,4.1076,0.416,0.0008,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,1.5649,0.1737,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,4.5669,0.458,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,1.9119,0.2083,0.001,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,5.07,0.4999,0.0008,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,2.3621,0.254,0.0009,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,5.4761,0.5353,0.0008,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,327.66,2.752,0.2908,0.0008,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,330.3,1.237,0.1477,0.9587,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,330.3,2.509,0.2914,0.9755,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,330.3,3.438,0.3876,0.9812,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,330.3,4.299,0.4707,0.9828,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,330.3,6.136,0.6397,0.9844,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,330.3,5.218,0.5565,0.9842,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,330.3,7.403,0.749,0.9829,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,330.3,8.53,0.8307,0.9813,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,330.3,9.256,0.8954,0.9741,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,340.27,1.019,0.1076,0.9276,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,340.27,2.403,0.245,0.9645,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,340.27,3.684,0.3616,0.9741,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,340.27,4.866,0.4667,0.9773,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,340.27,5.852,0.5445,0.9786,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,340.27,7.082,0.6412,0.9787,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,340.27,8.269,0.7353,0.9776,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,340.27,9.413,0.8141,0.9727,NaN,NaN,NaN,NaN,NaN,ester
COC(=O)OC,340.27,9.996,0.8569,0.963,NaN,NaN,NaN,NaN,NaN,ester
COC1=C(C=CC(=C1)CC=C)O,308.15,1.48,0.116,0.9988,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,308.15,2.825,0.2417,0.9987,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,308.15,4.252,0.3695,0.9987,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,308.15,5.617,0.4911,0.9987,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,308.15,7.051,0.6232,0.9986,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,308.15,8.41,0.7576,0.9837,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,318.15,1.48,0.1006,0.9988,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,318.15,2.825,0.1922,0.9987,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,318.15,4.211,0.291,0.9986,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,318.15,5.548,0.3951,0.9986,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,318.15,7.113,0.5059,0.9986,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,318.15,8.361,0.5926,0.9985,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,318.15,9.761,0.6921,0.9959,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,328.15,2.845,0.1725,0.9986,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,328.15,4.238,0.2552,0.9986,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,328.15,5.652,0.3479,0.9986,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,328.15,7.065,0.4389,0.9985,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,328.15,8.416,0.5107,0.9985,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,328.15,9.706,0.5816,0.9985,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,328.15,11.236,0.6562,0.9961,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=C(C=CC(=C1)CC=C)O,328.15,12.512,0.704,0.9904,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,333.2,6.2,0.4627,0.9952,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,333.2,8.3,0.5916,0.9953,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,333.2,10.8,0.8434,0.9883,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,333.2,11.18,0.8919,0.9836,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,343.1,2.45,0.165,0.9901,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,343.1,5.17,0.326,0.9943,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,343.1,8.2,0.513,0.9937,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,343.1,10.65,0.666,0.9893,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,343.1,12.82,0.864,0.9652,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,363.3,4.125,0.233,0.9922,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,363.3,6.865,0.3632,0.9921,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,363.3,9.4,0.4766,0.9901,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,363.3,12.03,0.5844,0.9846,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,363.3,13.51,0.6641,0.9783,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,363.3,15.01,0.7398,0.9686,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,372.3,3.31,0.17,0.9875,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,372.3,7.37,0.357,0.989,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,372.3,11.37,0.524,0.9841,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,372.3,15.2,0.699,0.9679,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,372.3,16.81,0.795,0.9456,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,393.2,6.275,0.2658,0.9818,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,393.2,9.275,0.3679,0.9823,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,393.2,12.34,0.4708,0.9781,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,393.2,15.28,0.5819,0.9674,NaN,NaN,NaN,NaN,NaN,aromatic
COC1=CC=CC=C1,393.2,18.33,0.702,0.9511,NaN,NaN,NaN,NaN,NaN,aromatic
COCCO,322.9,1.41,0.086,0.9999,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,2.2,0.1316,0.9999,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,3.26,0.1961,0.9959,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,4.34,0.2675,0.9959,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,5.28,0.3348,0.9957,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,6.72,0.4579,0.9945,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,7.35,0.5222,0.9933,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,8.44,0.6834,0.9896,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,9.27,0.9002,0.9764,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,9.34,0.9383,0.973,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,322.9,9.4,0.9535,0.9638,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,1.32,0.073,0.9999,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,2.36,0.1255,0.9918,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,3.37,0.1795,0.9938,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,4.38,0.2396,0.9937,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,5.46,0.3055,0.9936,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,6.96,0.4197,0.9926,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,7.73,0.4834,0.9912,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,8.45,0.5518,0.9893,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,9.36,0.6606,0.9845,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,10.13,0.8233,0.9719,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,10.32,0.8877,0.9435,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,329.8,10.36,0.9141,0.9359,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,1.32,0.0673,0.9862,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,2.46,0.1211,0.9911,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,3.4,0.1669,0.9923,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,4.61,0.2319,0.9928,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,5.76,0.2965,0.9927,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,6.83,0.3626,0.9919,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,7.91,0.4368,0.9904,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,9.11,0.5327,0.9863,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,9.89,0.6081,0.9831,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,10.66,0.7168,0.9743,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,11.23,0.8244,0.9559,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,11.26,0.8414,0.9491,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,11.3,0.8585,0.9459,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,11.33,0.8753,0.936,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,11.35,0.9143,0.9316,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,336.65,11.38,0.9156,0.9266,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,1.19,0.0576,0.9997,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,2.61,0.1183,0.987,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,4.1,0.1878,0.9906,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,5.78,0.2715,0.9905,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,6.85,0.3298,0.9903,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,7.88,0.389,0.9884,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,8.3,0.4543,0.9865,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,10.02,0.5365,0.9826,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,11.01,0.6222,0.9757,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,11.5,0.6727,0.9694,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,11.96,0.7432,0.955,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,12.17,0.7845,0.9471,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,12.31,0.8144,0.9341,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,12.37,0.8371,0.9229,NaN,NaN,NaN,NaN,NaN,alcohol
COCCO,343.7,12.4,0.8976,0.9105,NaN,NaN,NaN,NaN,NaN,alcohol
COCCOC,253.15,0.361,0.3085,0.998681,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,0.517,0.4057,0.999009,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,0.715,0.5213,0.999241,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,0.825,0.5645,0.99946,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,0.915,0.6107,0.99958,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,1.005,0.6462,0.999665,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,1.208,0.7355,0.999735,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,1.343,0.776,0.999798,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,1.52,0.8564,0.999828,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,1.607,0.8829,0.999858,NaN,NaN,NaN,NaN,NaN,ether
COCCOC,253.15,1.74,0.915,0.999903,NaN,NaN,NaN,NaN,NaN,ether
O=C1OC(CC)CO1,278.27,0.1201,0.0311,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,1.0431,0.2522,0.0009,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,0.4111,0.099,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,1.2751,0.3017,0.0008,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,0.5391,0.1293,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,1.5211,0.3526,0.0007,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,0.6641,0.1602,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,1.7291,0.397,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,0.7961,0.1945,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,2.0081,0.4517,0.0008,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,278.27,0.9121,0.2205,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,0.2161,0.0412,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,1.8311,0.3138,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,0.4251,0.0779,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,2.1361,0.3638,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,0.7011,0.1278,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,2.3441,0.396,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,0.8931,0.1612,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,2.7521,0.4539,0.0008,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,1.1201,0.2004,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,3.1321,0.4993,0.0007,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,1.3901,0.2425,0.0007,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,3.5041,0.5491,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,288.42,1.6161,0.2807,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,0.1591,0.0218,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,2.0261,0.2529,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,0.4381,0.0579,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,2.3111,0.286,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,0.6341,0.0831,0.0002,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,2.7481,0.3414,0.001,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,0.8071,0.1058,0.0002,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,3.4931,0.4159,0.0008,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,1.0671,0.1374,0.0007,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,3.8161,0.4489,0.0007,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,1.3621,0.1748,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,4.1211,0.4813,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,1.5941,0.2038,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,4.2931,0.5025,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,297.81,1.8691,0.2351,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,0.2981,0.0328,0.0002,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,3.0141,0.3082,0.0008,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,0.5801,0.0632,0.0002,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,3.6741,0.3663,0.0007,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,0.7301,0.0808,0.0002,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,4.0071,0.3962,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,0.9211,0.1009,0.0001,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,4.4031,0.4273,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,1.3141,0.1433,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,4.7361,0.456,0.0008,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,1.6991,0.1838,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,5.4541,0.517,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,1.9521,0.2086,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,307.69,2.1661,0.2316,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,0.1671,0.0185,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,2.9741,0.2615,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,0.4851,0.0484,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,3.4211,0.2948,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,1.0261,0.0977,0.0002,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,3.8921,0.3301,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,1.3411,0.1267,0.0002,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,4.5521,0.3749,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,1.8911,0.1768,0.0007,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,5.1061,0.4147,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,317.65,2.4011,0.2161,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,0.445,0.0355,0.0004,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,3.692,0.2758,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,0.897,0.0715,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,4.179,0.307,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,1.352,0.1064,0.0003,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,4.795,0.3465,0.0006,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,1.83,0.1442,0.0002,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,5.443,0.3842,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,2.105,0.1646,0.0002,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,5.905,0.41,0.0005,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,2.781,0.2157,0.0007,NaN,NaN,NaN,NaN,NaN,ester
O=C1OC(CC)CO1,327.66,3.352,0.2549,0.0006,NaN,NaN,NaN,NaN,NaN,ester
